
W[1][0][0]=0.46295  W[1][0][1]=4.11257  W[1][0][2]=3.64259  W[1][1][0]=-6.74843  W[1][1][1]=-0.245701  W[1][1][2]=0.113896  W[1][2][0]=0.668909  W[1][2][1]=-1.54865  W[1][2][2]=-0.992552  W[1][3][0]=-2.44093  W[1][3][1]=0.927327  W[1][3][2]=0.581528  W[2][0][0]=6.27136  W[2][0][1]=3.91415  W[2][0][2]=-0.258311  W[2][0][3]=2.20998  W[2][0][4]=0.874761  W[2][1][0]=0.874761  W[2][1][1]=1.07099  W[2][1][2]=-0.07987  W[2][1][3]=1.6941  W[2][1][4]=3.84792  W[2][2][0]=3.84792  W[2][2][1]=4.61293  W[2][2][2]=-1.06633  W[2][2][3]=1.66196  W[2][2][4]=7.19654  W[2][3][0]=7.19654  W[2][3][1]=3.55298  W[2][3][2]=-2.76434  W[2][3][3]=0.0650112  W[2][3][4]=6.60328  W[3][0][0]=6.60328  W[3][0][1]=1.9244  W[3][0][2]=4.74605  W[3][0][3]=5.70578  W[3][0][4]=8.43922  W[3][1][0]=8.43922  W[3][1][1]=1.12903  W[3][1][2]=1.3311  W[3][1][3]=1.0687  W[3][1][4]=2.64061  W[4][0][0]=12.4086  W[4][0][1]=7.10227  W[4][0][2]=8.56542  

W[1][0][0]=0.461726  W[1][0][1]=4.11158  W[1][0][2]=3.64109  W[1][1][0]=-6.74953  W[1][1][1]=-0.245079  W[1][1][2]=0.114132  W[1][2][0]=0.667085  W[1][2][1]=-1.55276  W[1][2][2]=-0.99957  W[1][3][0]=-2.44857  W[1][3][1]=0.924202  W[1][3][2]=0.58128  W[2][0][0]=6.26983  W[2][0][1]=3.9107  W[2][0][2]=-0.255898  W[2][0][3]=2.2108  W[2][0][4]=0.875626  W[2][1][0]=0.875626  W[2][1][1]=1.06838  W[2][1][2]=-0.0804387  W[2][1][3]=1.69422  W[2][1][4]=3.85418  W[2][2][0]=3.85418  W[2][2][1]=4.62114  W[2][2][2]=-1.0673  W[2][2][3]=1.66729  W[2][2][4]=7.20601  W[2][3][0]=7.20601  W[2][3][1]=3.56123  W[2][3][2]=-2.77006  W[2][3][3]=0.0661743  W[2][3][4]=6.60774  W[3][0][0]=6.60774  W[3][0][1]=1.92417  W[3][0][2]=4.74833  W[3][0][3]=5.71142  W[3][0][4]=8.44594  W[3][1][0]=8.44594  W[3][1][1]=1.12881  W[3][1][2]=1.33108  W[3][1][3]=1.06866  W[3][1][4]=2.64308  W[4][0][0]=12.4171  W[4][0][1]=7.10639  W[4][0][2]=8.56832  

W[1][0][0]=0.460375  W[1][0][1]=4.11216  W[1][0][2]=3.63883  W[1][1][0]=-6.7508  W[1][1][1]=-0.244205  W[1][1][2]=0.114579  W[1][2][0]=0.664087  W[1][2][1]=-1.55758  W[1][2][2]=-1.00578  W[1][3][0]=-2.4557  W[1][3][1]=0.921497  W[1][3][2]=0.580105  W[2][0][0]=6.26856  W[2][0][1]=3.90674  W[2][0][2]=-0.253604  W[2][0][3]=2.21196  W[2][0][4]=0.876308  W[2][1][0]=0.876308  W[2][1][1]=1.066  W[2][1][2]=-0.0808571  W[2][1][3]=1.69432  W[2][1][4]=3.86034  W[2][2][0]=3.86034  W[2][2][1]=4.62971  W[2][2][2]=-1.068  W[2][2][3]=1.67284  W[2][2][4]=7.21555  W[2][3][0]=7.21555  W[2][3][1]=3.56958  W[2][3][2]=-2.7752  W[2][3][3]=0.0669886  W[2][3][4]=6.61457  W[3][0][0]=6.61457  W[3][0][1]=1.92408  W[3][0][2]=4.75073  W[3][0][3]=5.7172  W[3][0][4]=8.44904  W[3][1][0]=8.44904  W[3][1][1]=1.12858  W[3][1][2]=1.33105  W[3][1][3]=1.06862  W[3][1][4]=2.64568  W[4][0][0]=12.4258  W[4][0][1]=7.1101  W[4][0][2]=8.57155  

W[1][0][0]=0.45975  W[1][0][1]=4.11115  W[1][0][2]=3.63771  W[1][1][0]=-6.75243  W[1][1][1]=-0.244268  W[1][1][2]=0.11613  W[1][2][0]=0.662635  W[1][2][1]=-1.5612  W[1][2][2]=-1.0133  W[1][3][0]=-2.46284  W[1][3][1]=0.91888  W[1][3][2]=0.579562  W[2][0][0]=6.26756  W[2][0][1]=3.90351  W[2][0][2]=-0.251402  W[2][0][3]=2.21299  W[2][0][4]=0.876797  W[2][1][0]=0.876797  W[2][1][1]=1.06326  W[2][1][2]=-0.0814325  W[2][1][3]=1.69428  W[2][1][4]=3.86652  W[2][2][0]=3.86652  W[2][2][1]=4.63764  W[2][2][2]=-1.06914  W[2][2][3]=1.67791  W[2][2][4]=7.22487  W[2][3][0]=7.22487  W[2][3][1]=3.57763  W[2][3][2]=-2.78129  W[2][3][3]=0.0679866  W[2][3][4]=6.62077  W[3][0][0]=6.62077  W[3][0][1]=1.92378  W[3][0][2]=4.7529  W[3][0][3]=5.72266  W[3][0][4]=8.45453  W[3][1][0]=8.45453  W[3][1][1]=1.12836  W[3][1][2]=1.33102  W[3][1][3]=1.06859  W[3][1][4]=2.64839  W[4][0][0]=12.4342  W[4][0][1]=7.11364  W[4][0][2]=8.57506  

W[1][0][0]=0.458409  W[1][0][1]=4.10968  W[1][0][2]=3.63769  W[1][1][0]=-6.75257  W[1][1][1]=-0.24469  W[1][1][2]=0.117646  W[1][2][0]=0.661084  W[1][2][1]=-1.56489  W[1][2][2]=-1.02042  W[1][3][0]=-2.46999  W[1][3][1]=0.914979  W[1][3][2]=0.579238  W[2][0][0]=6.26576  W[2][0][1]=3.89893  W[2][0][2]=-0.248111  W[2][0][3]=2.21308  W[2][0][4]=0.87803  W[2][1][0]=0.87803  W[2][1][1]=1.06074  W[2][1][2]=-0.0818513  W[2][1][3]=1.69474  W[2][1][4]=3.87217  W[2][2][0]=3.87217  W[2][2][1]=4.64569  W[2][2][2]=-1.06998  W[2][2][3]=1.68327  W[2][2][4]=7.2334  W[2][3][0]=7.2334  W[2][3][1]=3.58563  W[2][3][2]=-2.78709  W[2][3][3]=0.0690745  W[2][3][4]=6.62742  W[3][0][0]=6.62742  W[3][0][1]=1.92386  W[3][0][2]=4.75519  W[3][0][3]=5.72813  W[3][0][4]=8.4597  W[3][1][0]=8.4597  W[3][1][1]=1.12817  W[3][1][2]=1.331  W[3][1][3]=1.06855  W[3][1][4]=2.64993  W[4][0][0]=12.4426  W[4][0][1]=7.11765  W[4][0][2]=8.57775  

W[1][0][0]=0.45673  W[1][0][1]=4.10857  W[1][0][2]=3.63478  W[1][1][0]=-6.75397  W[1][1][1]=-0.243614  W[1][1][2]=0.119627  W[1][2][0]=0.659059  W[1][2][1]=-1.56911  W[1][2][2]=-1.02728  W[1][3][0]=-2.47705  W[1][3][1]=0.913338  W[1][3][2]=0.578087  W[2][0][0]=6.26433  W[2][0][1]=3.89516  W[2][0][2]=-0.24606  W[2][0][3]=2.21441  W[2][0][4]=0.878478  W[2][1][0]=0.878478  W[2][1][1]=1.05821  W[2][1][2]=-0.0823329  W[2][1][3]=1.6949  W[2][1][4]=3.87805  W[2][2][0]=3.87805  W[2][2][1]=4.65382  W[2][2][2]=-1.07091  W[2][2][3]=1.68849  W[2][2][4]=7.24271  W[2][3][0]=7.24271  W[2][3][1]=3.59353  W[2][3][2]=-2.79281  W[2][3][3]=0.0699646  W[2][3][4]=6.63319  W[3][0][0]=6.63319  W[3][0][1]=1.92373  W[3][0][2]=4.75742  W[3][0][3]=5.73365  W[3][0][4]=8.46475  W[3][1][0]=8.46475  W[3][1][1]=1.12794  W[3][1][2]=1.33097  W[3][1][3]=1.06851  W[3][1][4]=2.65251  W[4][0][0]=12.451  W[4][0][1]=7.12185  W[4][0][2]=8.58048  

W[1][0][0]=0.456014  W[1][0][1]=4.10821  W[1][0][2]=3.63438  W[1][1][0]=-6.7548  W[1][1][1]=-0.24369  W[1][1][2]=0.12057  W[1][2][0]=0.657255  W[1][2][1]=-1.57377  W[1][2][2]=-1.0335  W[1][3][0]=-2.48407  W[1][3][1]=0.910006  W[1][3][2]=0.576621  W[2][0][0]=6.26256  W[2][0][1]=3.89156  W[2][0][2]=-0.242934  W[2][0][3]=2.21543  W[2][0][4]=0.878896  W[2][1][0]=0.878896  W[2][1][1]=1.05576  W[2][1][2]=-0.0827409  W[2][1][3]=1.69512  W[2][1][4]=3.88391  W[2][2][0]=3.88391  W[2][2][1]=4.66208  W[2][2][2]=-1.07167  W[2][2][3]=1.6939  W[2][2][4]=7.25204  W[2][3][0]=7.25204  W[2][3][1]=3.60148  W[2][3][2]=-2.79822  W[2][3][3]=0.0714528  W[2][3][4]=6.63893  W[3][0][0]=6.63893  W[3][0][1]=1.92368  W[3][0][2]=4.75973  W[3][0][3]=5.7393  W[3][0][4]=8.46914  W[3][1][0]=8.46914  W[3][1][1]=1.12774  W[3][1][2]=1.33095  W[3][1][3]=1.06848  W[3][1][4]=2.65461  W[4][0][0]=12.4595  W[4][0][1]=7.12518  W[4][0][2]=8.58392  

W[1][0][0]=0.454639  W[1][0][1]=4.10631  W[1][0][2]=3.63375  W[1][1][0]=-6.75537  W[1][1][1]=-0.242794  W[1][1][2]=0.12163  W[1][2][0]=0.655489  W[1][2][1]=-1.57756  W[1][2][2]=-1.04046  W[1][3][0]=-2.49099  W[1][3][1]=0.906598  W[1][3][2]=0.575938  W[2][0][0]=6.26063  W[2][0][1]=3.88691  W[2][0][2]=-0.23966  W[2][0][3]=2.21567  W[2][0][4]=0.879749  W[2][1][0]=0.879749  W[2][1][1]=1.0534  W[2][1][2]=-0.0831741  W[2][1][3]=1.69555  W[2][1][4]=3.88967  W[2][2][0]=3.88967  W[2][2][1]=4.67019  W[2][2][2]=-1.0724  W[2][2][3]=1.69934  W[2][2][4]=7.26021  W[2][3][0]=7.26021  W[2][3][1]=3.60963  W[2][3][2]=-2.80398  W[2][3][3]=0.0724049  W[2][3][4]=6.64436  W[3][0][0]=6.64436  W[3][0][1]=1.92373  W[3][0][2]=4.76204  W[3][0][3]=5.74471  W[3][0][4]=8.47524  W[3][1][0]=8.47524  W[3][1][1]=1.12754  W[3][1][2]=1.33092  W[3][1][3]=1.06844  W[3][1][4]=2.65624  W[4][0][0]=12.4677  W[4][0][1]=7.12798  W[4][0][2]=8.58777  

W[1][0][0]=0.453625  W[1][0][1]=4.10523  W[1][0][2]=3.63265  W[1][1][0]=-6.7564  W[1][1][1]=-0.24267  W[1][1][2]=0.122919  W[1][2][0]=0.653193  W[1][2][1]=-1.58173  W[1][2][2]=-1.04723  W[1][3][0]=-2.4979  W[1][3][1]=0.903509  W[1][3][2]=0.574782  W[2][0][0]=6.25891  W[2][0][1]=3.88316  W[2][0][2]=-0.237076  W[2][0][3]=2.21659  W[2][0][4]=0.880666  W[2][1][0]=0.880666  W[2][1][1]=1.0509  W[2][1][2]=-0.0835816  W[2][1][3]=1.69572  W[2][1][4]=3.89541  W[2][2][0]=3.89541  W[2][2][1]=4.678  W[2][2][2]=-1.07335  W[2][2][3]=1.70442  W[2][2][4]=7.26943  W[2][3][0]=7.26943  W[2][3][1]=3.61749  W[2][3][2]=-2.80955  W[2][3][3]=0.0731835  W[2][3][4]=6.65109  W[3][0][0]=6.65109  W[3][0][1]=1.92368  W[3][0][2]=4.76422  W[3][0][3]=5.75018  W[3][0][4]=8.47853  W[3][1][0]=8.47853  W[3][1][1]=1.1273  W[3][1][2]=1.33089  W[3][1][3]=1.06841  W[3][1][4]=2.65921  W[4][0][0]=12.4761  W[4][0][1]=7.13248  W[4][0][2]=8.59013  

W[1][0][0]=0.453167  W[1][0][1]=4.1042  W[1][0][2]=3.6313  W[1][1][0]=-6.75805  W[1][1][1]=-0.242238  W[1][1][2]=0.124322  W[1][2][0]=0.652179  W[1][2][1]=-1.58521  W[1][2][2]=-1.05466  W[1][3][0]=-2.50487  W[1][3][1]=0.900797  W[1][3][2]=0.573564  W[2][0][0]=6.25773  W[2][0][1]=3.87985  W[2][0][2]=-0.234419  W[2][0][3]=2.21772  W[2][0][4]=0.880736  W[2][1][0]=0.880736  W[2][1][1]=1.04838  W[2][1][2]=-0.0840961  W[2][1][3]=1.69575  W[2][1][4]=3.90142  W[2][2][0]=3.90142  W[2][2][1]=4.68601  W[2][2][2]=-1.07431  W[2][2][3]=1.7096  W[2][2][4]=7.27782  W[2][3][0]=7.27782  W[2][3][1]=3.62543  W[2][3][2]=-2.81577  W[2][3][3]=0.0742244  W[2][3][4]=6.65686  W[3][0][0]=6.65686  W[3][0][1]=1.92345  W[3][0][2]=4.76641  W[3][0][3]=5.75545  W[3][0][4]=8.48309  W[3][1][0]=8.48309  W[3][1][1]=1.12705  W[3][1][2]=1.33087  W[3][1][3]=1.06837  W[3][1][4]=2.66282  W[4][0][0]=12.4842  W[4][0][1]=7.13609  W[4][0][2]=8.59343  

W[1][0][0]=0.452984  W[1][0][1]=4.10321  W[1][0][2]=3.63027  W[1][1][0]=-6.75916  W[1][1][1]=-0.241091  W[1][1][2]=0.125886  W[1][2][0]=0.650211  W[1][2][1]=-1.58946  W[1][2][2]=-1.06148  W[1][3][0]=-2.51148  W[1][3][1]=0.898536  W[1][3][2]=0.57177  W[2][0][0]=6.25641  W[2][0][1]=3.8763  W[2][0][2]=-0.232384  W[2][0][3]=2.21932  W[2][0][4]=0.881078  W[2][1][0]=0.881078  W[2][1][1]=1.0458  W[2][1][2]=-0.0846251  W[2][1][3]=1.69571  W[2][1][4]=3.9073  W[2][2][0]=3.9073  W[2][2][1]=4.69368  W[2][2][2]=-1.07538  W[2][2][3]=1.7145  W[2][2][4]=7.28741  W[2][3][0]=7.28741  W[2][3][1]=3.63311  W[2][3][2]=-2.82153  W[2][3][3]=0.0751629  W[2][3][4]=6.6621  W[3][0][0]=6.6621  W[3][0][1]=1.92318  W[3][0][2]=4.76851  W[3][0][3]=5.76088  W[3][0][4]=8.48866  W[3][1][0]=8.48866  W[3][1][1]=1.12685  W[3][1][2]=1.33084  W[3][1][3]=1.06833  W[3][1][4]=2.66529  W[4][0][0]=12.4924  W[4][0][1]=7.14031  W[4][0][2]=8.59604  

W[1][0][0]=0.45135  W[1][0][1]=4.10202  W[1][0][2]=3.62911  W[1][1][0]=-6.76005  W[1][1][1]=-0.241477  W[1][1][2]=0.127312  W[1][2][0]=0.648262  W[1][2][1]=-1.59395  W[1][2][2]=-1.06768  W[1][3][0]=-2.51831  W[1][3][1]=0.89492  W[1][3][2]=0.57062  W[2][0][0]=6.25386  W[2][0][1]=3.87198  W[2][0][2]=-0.228634  W[2][0][3]=2.21948  W[2][0][4]=0.882097  W[2][1][0]=0.882097  W[2][1][1]=1.04355  W[2][1][2]=-0.0849204  W[2][1][3]=1.69627  W[2][1][4]=3.91278  W[2][2][0]=3.91278  W[2][2][1]=4.7017  W[2][2][2]=-1.07601  W[2][2][3]=1.71994  W[2][2][4]=7.29587  W[2][3][0]=7.29587  W[2][3][1]=3.64108  W[2][3][2]=-2.82692  W[2][3][3]=0.0763831  W[2][3][4]=6.66762  W[3][0][0]=6.66762  W[3][0][1]=1.9234  W[3][0][2]=4.77081  W[3][0][3]=5.76636  W[3][0][4]=8.49286  W[3][1][0]=8.49286  W[3][1][1]=1.12662  W[3][1][2]=1.33081  W[3][1][3]=1.0683  W[3][1][4]=2.66742  W[4][0][0]=12.5006  W[4][0][1]=7.14182  W[4][0][2]=8.60113  

W[1][0][0]=0.450473  W[1][0][1]=4.10177  W[1][0][2]=3.62723  W[1][1][0]=-6.76018  W[1][1][1]=-0.239539  W[1][1][2]=0.127143  W[1][2][0]=0.647152  W[1][2][1]=-1.59789  W[1][2][2]=-1.0744  W[1][3][0]=-2.5251  W[1][3][1]=0.891824  W[1][3][2]=0.568673  W[2][0][0]=6.25202  W[2][0][1]=3.86778  W[2][0][2]=-0.225777  W[2][0][3]=2.22025  W[2][0][4]=0.883312  W[2][1][0]=0.883312  W[2][1][1]=1.04129  W[2][1][2]=-0.0851828  W[2][1][3]=1.69689  W[2][1][4]=3.91809  W[2][2][0]=3.91809  W[2][2][1]=4.7095  W[2][2][2]=-1.07674  W[2][2][3]=1.72527  W[2][2][4]=7.30385  W[2][3][0]=7.30385  W[2][3][1]=3.64912  W[2][3][2]=-2.83275  W[2][3][3]=0.077765  W[2][3][4]=6.67434  W[3][0][0]=6.67434  W[3][0][1]=1.92365  W[3][0][2]=4.77306  W[3][0][3]=5.77168  W[3][0][4]=8.49671  W[3][1][0]=8.49671  W[3][1][1]=1.12642  W[3][1][2]=1.33079  W[3][1][3]=1.06826  W[3][1][4]=2.66994  W[4][0][0]=12.5088  W[4][0][1]=7.14633  W[4][0][2]=8.60333  

W[1][0][0]=0.449758  W[1][0][1]=4.10036  W[1][0][2]=3.6266  W[1][1][0]=-6.76061  W[1][1][1]=-0.239585  W[1][1][2]=0.129751  W[1][2][0]=0.644943  W[1][2][1]=-1.60207  W[1][2][2]=-1.08097  W[1][3][0]=-2.53156  W[1][3][1]=0.888541  W[1][3][2]=0.567103  W[2][0][0]=6.24991  W[2][0][1]=3.86319  W[2][0][2]=-0.222209  W[2][0][3]=2.22089  W[2][0][4]=0.88371  W[2][1][0]=0.88371  W[2][1][1]=1.03891  W[2][1][2]=-0.0855678  W[2][1][3]=1.69726  W[2][1][4]=3.9235  W[2][2][0]=3.9235  W[2][2][1]=4.71717  W[2][2][2]=-1.07757  W[2][2][3]=1.73035  W[2][2][4]=7.3126  W[2][3][0]=7.3126  W[2][3][1]=3.65672  W[2][3][2]=-2.83832  W[2][3][3]=0.0785722  W[2][3][4]=6.67961  W[3][0][0]=6.67961  W[3][0][1]=1.9237  W[3][0][2]=4.77522  W[3][0][3]=5.77702  W[3][0][4]=8.50136  W[3][1][0]=8.50136  W[3][1][1]=1.1262  W[3][1][2]=1.33076  W[3][1][3]=1.06823  W[3][1][4]=2.67214  W[4][0][0]=12.5169  W[4][0][1]=7.14991  W[4][0][2]=8.60622  

W[1][0][0]=0.449175  W[1][0][1]=4.09861  W[1][0][2]=3.62655  W[1][1][0]=-6.76202  W[1][1][1]=-0.239056  W[1][1][2]=0.131617  W[1][2][0]=0.643984  W[1][2][1]=-1.60621  W[1][2][2]=-1.08794  W[1][3][0]=-2.53833  W[1][3][1]=0.886168  W[1][3][2]=0.565659  W[2][0][0]=6.24806  W[2][0][1]=3.86043  W[2][0][2]=-0.220051  W[2][0][3]=2.22217  W[2][0][4]=0.884582  W[2][1][0]=0.884582  W[2][1][1]=1.03625  W[2][1][2]=-0.0859987  W[2][1][3]=1.69736  W[2][1][4]=3.92896  W[2][2][0]=3.92896  W[2][2][1]=4.72425  W[2][2][2]=-1.07884  W[2][2][3]=1.73489  W[2][2][4]=7.32242  W[2][3][0]=7.32242  W[2][3][1]=3.66415  W[2][3][2]=-2.84436  W[2][3][3]=0.0800551  W[2][3][4]=6.68509  W[3][0][0]=6.68509  W[3][0][1]=1.92356  W[3][0][2]=4.77717  W[3][0][3]=5.78236  W[3][0][4]=8.50642  W[3][1][0]=8.50642  W[3][1][1]=1.126  W[3][1][2]=1.33074  W[3][1][3]=1.06819  W[3][1][4]=2.67471  W[4][0][0]=12.5249  W[4][0][1]=7.15423  W[4][0][2]=8.60859  

W[1][0][0]=0.448538  W[1][0][1]=4.0974  W[1][0][2]=3.62414  W[1][1][0]=-6.76352  W[1][1][1]=-0.238348  W[1][1][2]=0.132625  W[1][2][0]=0.64202  W[1][2][1]=-1.61065  W[1][2][2]=-1.09414  W[1][3][0]=-2.5453  W[1][3][1]=0.883415  W[1][3][2]=0.563764  W[2][0][0]=6.24568  W[2][0][1]=3.85675  W[2][0][2]=-0.217171  W[2][0][3]=2.22299  W[2][0][4]=0.885561  W[2][1][0]=0.885561  W[2][1][1]=1.03418  W[2][1][2]=-0.086244  W[2][1][3]=1.69788  W[2][1][4]=3.93434  W[2][2][0]=3.93434  W[2][2][1]=4.73232  W[2][2][2]=-1.07939  W[2][2][3]=1.74033  W[2][2][4]=7.33052  W[2][3][0]=7.33052  W[2][3][1]=3.672  W[2][3][2]=-2.84986  W[2][3][3]=0.0810709  W[2][3][4]=6.69008  W[3][0][0]=6.69008  W[3][0][1]=1.92375  W[3][0][2]=4.77945  W[3][0][3]=5.78769  W[3][0][4]=8.50995  W[3][1][0]=8.50995  W[3][1][1]=1.12573  W[3][1][2]=1.33071  W[3][1][3]=1.06815  W[3][1][4]=2.67838  W[4][0][0]=12.5329  W[4][0][1]=7.15762  W[4][0][2]=8.61189  

W[1][0][0]=0.447249  W[1][0][1]=4.0971  W[1][0][2]=3.62283  W[1][1][0]=-6.76331  W[1][1][1]=-0.239379  W[1][1][2]=0.134816  W[1][2][0]=0.641179  W[1][2][1]=-1.61466  W[1][2][2]=-1.10059  W[1][3][0]=-2.55178  W[1][3][1]=0.879554  W[1][3][2]=0.561832  W[2][0][0]=6.24317  W[2][0][1]=3.85174  W[2][0][2]=-0.213167  W[2][0][3]=2.22291  W[2][0][4]=0.887007  W[2][1][0]=0.887007  W[2][1][1]=1.03202  W[2][1][2]=-0.0864334  W[2][1][3]=1.69881  W[2][1][4]=3.93921  W[2][2][0]=3.93921  W[2][2][1]=4.74017  W[2][2][2]=-1.0799  W[2][2][3]=1.74579  W[2][2][4]=7.33791  W[2][3][0]=7.33791  W[2][3][1]=3.67968  W[2][3][2]=-2.85564  W[2][3][3]=0.0825785  W[2][3][4]=6.69591  W[3][0][0]=6.69591  W[3][0][1]=1.92421  W[3][0][2]=4.78173  W[3][0][3]=5.79293  W[3][0][4]=8.51426  W[3][1][0]=8.51426  W[3][1][1]=1.12553  W[3][1][2]=1.33069  W[3][1][3]=1.06812  W[3][1][4]=2.68043  W[4][0][0]=12.5409  W[4][0][1]=7.16123  W[4][0][2]=8.61472  

W[1][0][0]=0.447188  W[1][0][1]=4.09627  W[1][0][2]=3.62239  W[1][1][0]=-6.76364  W[1][1][1]=-0.236891  W[1][1][2]=0.135986  W[1][2][0]=0.639921  W[1][2][1]=-1.61901  W[1][2][2]=-1.10702  W[1][3][0]=-2.55859  W[1][3][1]=0.876593  W[1][3][2]=0.559854  W[2][0][0]=6.24107  W[2][0][1]=3.84774  W[2][0][2]=-0.210409  W[2][0][3]=2.22398  W[2][0][4]=0.887941  W[2][1][0]=0.887941  W[2][1][1]=1.02973  W[2][1][2]=-0.0867399  W[2][1][3]=1.69926  W[2][1][4]=3.94446  W[2][2][0]=3.94446  W[2][2][1]=4.74769  W[2][2][2]=-1.08074  W[2][2][3]=1.75081  W[2][2][4]=7.34668  W[2][3][0]=7.34668  W[2][3][1]=3.68731  W[2][3][2]=-2.86139  W[2][3][3]=0.0840647  W[2][3][4]=6.70095  W[3][0][0]=6.70095  W[3][0][1]=1.92431  W[3][0][2]=4.78385  W[3][0][3]=5.79823  W[3][0][4]=8.51858  W[3][1][0]=8.51858  W[3][1][1]=1.12533  W[3][1][2]=1.33066  W[3][1][3]=1.06808  W[3][1][4]=2.6831  W[4][0][0]=12.5489  W[4][0][1]=7.16443  W[4][0][2]=8.61796  

W[1][0][0]=0.446725  W[1][0][1]=4.09547  W[1][0][2]=3.62134  W[1][1][0]=-6.76516  W[1][1][1]=-0.236228  W[1][1][2]=0.137122  W[1][2][0]=0.637829  W[1][2][1]=-1.62341  W[1][2][2]=-1.11349  W[1][3][0]=-2.56521  W[1][3][1]=0.873848  W[1][3][2]=0.557264  W[2][0][0]=6.23905  W[2][0][1]=3.84458  W[2][0][2]=-0.207353  W[2][0][3]=2.22549  W[2][0][4]=0.88793  W[2][1][0]=0.88793  W[2][1][1]=1.02756  W[2][1][2]=-0.0870136  W[2][1][3]=1.69956  W[2][1][4]=3.94977  W[2][2][0]=3.94977  W[2][2][1]=4.75526  W[2][2][2]=-1.08158  W[2][2][3]=1.75577  W[2][2][4]=7.35564  W[2][3][0]=7.35564  W[2][3][1]=3.69487  W[2][3][2]=-2.86707  W[2][3][3]=0.0849207  W[2][3][4]=6.70587  W[3][0][0]=6.70587  W[3][0][1]=1.92433  W[3][0][2]=4.78594  W[3][0][3]=5.8035  W[3][0][4]=8.5224  W[3][1][0]=8.5224  W[3][1][1]=1.12508  W[3][1][2]=1.33063  W[3][1][3]=1.06805  W[3][1][4]=2.68649  W[4][0][0]=12.5568  W[4][0][1]=7.16764  W[4][0][2]=8.62128  

W[1][0][0]=0.445662  W[1][0][1]=4.09377  W[1][0][2]=3.61967  W[1][1][0]=-6.76617  W[1][1][1]=-0.236244  W[1][1][2]=0.140158  W[1][2][0]=0.636555  W[1][2][1]=-1.62721  W[1][2][2]=-1.12038  W[1][3][0]=-2.5716  W[1][3][1]=0.871584  W[1][3][2]=0.555004  W[2][0][0]=6.23692  W[2][0][1]=3.84008  W[2][0][2]=-0.205241  W[2][0][3]=2.22617  W[2][0][4]=0.889593  W[2][1][0]=0.889593  W[2][1][1]=1.02547  W[2][1][2]=-0.0873109  W[2][1][3]=1.70017  W[2][1][4]=3.9548  W[2][2][0]=3.9548  W[2][2][1]=4.76291  W[2][2][2]=-1.08226  W[2][2][3]=1.76092  W[2][2][4]=7.36338  W[2][3][0]=7.36338  W[2][3][1]=3.70231  W[2][3][2]=-2.87311  W[2][3][3]=0.0858246  W[2][3][4]=6.70987  W[3][0][0]=6.70987  W[3][0][1]=1.92451  W[3][0][2]=4.78808  W[3][0][3]=5.80859  W[3][0][4]=8.52884  W[3][1][0]=8.52884  W[3][1][1]=1.12487  W[3][1][2]=1.33061  W[3][1][3]=1.06801  W[3][1][4]=2.68933  W[4][0][0]=12.5644  W[4][0][1]=7.1722  W[4][0][2]=8.62328  

W[1][0][0]=0.445405  W[1][0][1]=4.09351  W[1][0][2]=3.6186  W[1][1][0]=-6.768  W[1][1][1]=-0.235166  W[1][1][2]=0.141239  W[1][2][0]=0.634852  W[1][2][1]=-1.63149  W[1][2][2]=-1.12695  W[1][3][0]=-2.5782  W[1][3][1]=0.868788  W[1][3][2]=0.552628  W[2][0][0]=6.23502  W[2][0][1]=3.83686  W[2][0][2]=-0.202216  W[2][0][3]=2.22736  W[2][0][4]=0.889838  W[2][1][0]=0.889838  W[2][1][1]=1.02344  W[2][1][2]=-0.0874789  W[2][1][3]=1.7006  W[2][1][4]=3.95992  W[2][2][0]=3.95992  W[2][2][1]=4.77042  W[2][2][2]=-1.08305  W[2][2][3]=1.76591  W[2][2][4]=7.37202  W[2][3][0]=7.37202  W[2][3][1]=3.70996  W[2][3][2]=-2.87893  W[2][3][3]=0.0868777  W[2][3][4]=6.71562  W[3][0][0]=6.71562  W[3][0][1]=1.92464  W[3][0][2]=4.79018  W[3][0][3]=5.8138  W[3][0][4]=8.53184  W[3][1][0]=8.53184  W[3][1][1]=1.12463  W[3][1][2]=1.33058  W[3][1][3]=1.06797  W[3][1][4]=2.69266  W[4][0][0]=12.5723  W[4][0][1]=7.17498  W[4][0][2]=8.62689  

